,Y,y_bedrooms,y_bathrooms,y_waterfront,y_view,y_condition,y_grade,y_sqft_above,y_sqft_living15,y_yr
16624,615000.0,821775.0,988403.25,0,1064837,3,451018,597604.504375,867379.3392361642,-35137758.62493652
16625,1200690.0,821775.0,767935.0,0,566681,3,834050,1077042.167278294,1031115.227190885,-35197325.24879661
16626,950000.0,582167.0,423117.8125,0,566681,3,156792,515167.99216371187,1196845.7847691232,-35237719.23741552
16627,799500.0,720397.0,594633.25,0,566681,3,156792,695010.2210712119,867379.3392361642,-35222064.104290456
16628,187000.0,407085.0,357727.0,0,566681,3,-165242,357673.7688412939,466766.6027992289,-35298944.2033115
16629,598000.0,821775.0,525669.8125,0,566681,3,451018,807384.9699054484,786259.3963676231,-35276111.667609125
16630,429950.0,582167.0,525669.8125,0,566681,4,156792,395202.71064647526,705638.1209049613,-35295331.46256143
16631,347950.0,821775.0,525669.8125,0,566681,4,-48628,447700.77068694844,545891.72508125,-35299898.14441958
16632,851000.0,582167.0,594633.25,0,566681,3,834050,1077042.167278294,1113731.1722770645,-35243442.9296875
16633,205000.0,582167.0,357727.0,0,566681,3,-165242,395202.71064647526,388139.9950391114,-35301102.31454459
16634,225000.0,582167.0,525669.8125,0,566681,4,-48628,395202.71064647526,545891.72508125,-35261459.19772801
16635,705000.0,720397.0,525669.8125,0,566681,3,156792,447700.77068694844,867379.3392361642,-35261459.19772801
16636,535000.0,821775.0,594633.25,0,566681,3,156792,934728.8801759753,786259.3963676231,-35169224.479159296
16637,222500.0,582167.0,468498.0,0,566681,3,-48628,447700.77068694844,466766.6027992289,-35222064.104290456
16638,313500.0,407085.0,389529.25,0,566681,3,156792,357673.7688412939,388139.9950391114,-35137758.62493652
16639,632000.0,582167.0,525669.8125,0,826681,3,451018,695010.2210712119,786259.3963676231,-35222064.104290456
16640,467000.0,582167.0,468498.0,0,566681,3,-48628,515167.99216371187,388139.9950391114,-35102930.21335709
16641,339000.0,582167.0,525669.8125,0,566681,4,156792,395202.71064647526,625515.5128481789,-35276111.667609125
16642,712000.0,582167.0,675388.3125,0,566681,3,451018,934728.8801759753,948997.9495105848,-35169224.479159296
16643,335000.0,582167.0,357727.0,0,566681,4,-48628,357673.7688412939,466766.6027992289,-35295331.46256143
16644,470000.0,582167.0,872273.3125,0,566681,3,156792,395202.71064647526,310012.05468487315,-35137758.62493652
16645,367000.0,582167.0,357727.0,0,566681,3,-48628,357673.7688412939,545891.72508125,-35287402.22334683
16646,440500.0,582167.0,594633.25,0,566681,3,-48628,695010.2210712119,625515.5128481789,-35137758.62493652
16647,305000.0,720397.0,357727.0,0,566681,4,-48628,357673.7688412939,466766.6027992289,-35287402.22334683
16648,635000.0,582167.0,423117.8125,0,826681,3,-48628,357673.7688412939,466766.6027992289,-35298944.2033115
16649,1020000.0,582167.0,525669.8125,0,1064837,3,156792,447700.77068694844,705638.1209049613,-35127843.86880764
16650,342000.0,407085.0,594633.25,0,566681,3,156792,357673.7688412939,545891.72508125,-35137758.62493652
16651,283000.0,582167.0,525669.8125,0,566681,3,156792,395202.71064647526,625515.5128481789,-35276111.667609125
16652,430000.0,720397.0,675388.3125,0,566681,3,156792,395202.71064647526,625515.5128481789,-35276111.667609125
16653,245000.0,720397.0,594633.25,0,566681,3,-48628,447700.77068694844,545891.72508125,-35169224.479159296
16654,355500.0,582167.0,594633.25,0,566681,3,156792,695010.2210712119,786259.3963676231,-35169224.479159296
16655,395000.0,582167.0,357727.0,0,566681,4,-48628,447700.77068694844,545891.72508125,-35299898.14441958
16656,324900.0,720397.0,525669.8125,0,566681,4,156792,515167.99216371187,466766.6027992289,-35243442.9296875
16657,660000.0,582167.0,423117.8125,0,566681,5,-48628,395202.71064647526,466766.6027992289,-35215388.722171634
16658,570000.0,582167.0,594633.25,0,566681,3,834050,807384.9699054484,867379.3392361642,-35222064.104290456
16659,552321.0,582167.0,594633.25,0,566681,4,156792,515167.99216371187,625515.5128481789,-35243442.9296875
16660,1100000.0,407085.0,423117.8125,0,566681,4,156792,515167.99216371187,867379.3392361642,-35298944.2033115
16661,237000.0,582167.0,389529.25,0,566681,4,-48628,515167.99216371187,388139.9950391114,-35298944.2033115
16662,402000.0,407085.0,357727.0,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35237719.23741552
16663,470000.0,582167.0,525669.8125,0,566681,5,156792,515167.99216371187,625515.5128481789,-35295331.46256143
16664,395900.0,582167.0,423117.8125,0,566681,3,-48628,357673.7688412939,545891.72508125,-35256689.4921875
16665,442000.0,407085.0,423117.8125,0,566681,3,-48628,357673.7688412939,388139.9950391114,-35298944.2033115
16666,795000.0,720397.0,675388.3125,0,566681,3,834050,807384.9699054484,948997.9495105848,-35197325.24879661
16667,190500.0,582167.0,468498.0,0,566681,3,-48628,395202.71064647526,545891.72508125,-35261459.19772801
16668,808000.0,720397.0,675388.3125,0,566681,3,451018,934728.8801759753,948997.9495105848,-35197325.24879661
16669,500000.0,720397.0,594633.25,0,566681,3,156792,515167.99216371187,545891.72508125,-35197325.24879661
16670,775000.0,720397.0,675388.3125,0,566681,3,1305888,807384.9699054484,1031115.227190885,-35197325.24879661
16671,300000.0,821775.0,423117.8125,0,566681,3,-48628,395202.71064647526,625515.5128481789,-35299898.14441958
16672,496000.0,821775.0,423117.8125,0,566681,3,-48628,395202.71064647526,625515.5128481789,-35299898.14441958
16673,448000.0,720397.0,594633.25,0,826681,3,451018,695010.2210712119,1031115.227190885,-35137758.62493652
16674,645000.0,407085.0,525669.8125,0,1064837,4,156792,447700.77068694844,705638.1209049613,-35287402.22334683
16675,464600.0,582167.0,423117.8125,0,566681,4,-48628,395202.71064647526,466766.6027992289,-35237719.23741552
16676,590000.0,582167.0,357727.0,0,566681,3,156792,447700.77068694844,388139.9950391114,-35127843.86880764
16677,399000.0,582167.0,594633.25,0,566681,3,-48628,447700.77068694844,466766.6027992289,-35169224.479159296
16678,305000.0,407085.0,357727.0,0,566681,3,-48628,357673.7688412939,466766.6027992289,-35237719.23741552
16679,478000.0,582167.0,423117.8125,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35276111.667609125
16680,598800.0,195151.0,357727.0,0,566681,4,-165242,395202.71064647526,545891.72508125,-35299898.14441958
16681,430000.0,720397.0,525669.8125,0,566681,4,-48628,395202.71064647526,705638.1209049613,-35287402.22334683
16682,433000.0,720397.0,389529.25,0,566681,4,-48628,395202.71064647526,466766.6027992289,-35295331.46256143
16683,420000.0,720397.0,675388.3125,0,566681,3,156792,395202.71064647526,466766.6027992289,-35102930.21335709
16684,585000.0,720397.0,423117.8125,0,826681,3,156792,695010.2210712119,466766.6027992289,-35284541.3192341
16685,255000.0,582167.0,357727.0,0,566681,4,-48628,395202.71064647526,388139.9950391114,-35287402.22334683
16686,305000.0,582167.0,357727.0,0,566681,3,-165242,395202.71064647526,310012.05468487315,-35299898.14441958
16687,396000.0,720397.0,357727.0,0,566681,3,-165242,357673.7688412939,388139.9950391114,-35293423.53472179
16688,347500.0,720397.0,594633.25,0,566681,3,451018,695010.2210712119,705638.1209049613,-35222064.104290456
16689,900000.0,720397.0,594633.25,0,566681,3,1305888,1077042.167278294,1031115.227190885,-35243442.9296875
16690,425000.0,582167.0,423117.8125,0,566681,4,-48628,395202.71064647526,625515.5128481789,-35261459.19772801
16691,429000.0,582167.0,594633.25,0,566681,3,156792,515167.99216371187,545891.72508125,-35197325.24879661
16692,540000.0,582167.0,525669.8125,0,566681,3,156792,395202.71064647526,466766.6027992289,-35169224.479159296
16693,324950.0,582167.0,468498.0,0,566681,4,-48628,357673.7688412939,466766.6027992289,-35276111.667609125
16694,1049000.0,582167.0,525669.8125,0,566681,4,-48628,515167.99216371187,545891.72508125,-35237719.23741552
16695,221000.0,720397.0,423117.8125,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35295331.46256143
16696,405000.0,582167.0,468498.0,0,566681,3,156792,447700.77068694844,545891.72508125,-35298944.2033115
16697,1150000.0,582167.0,594633.25,0,566681,4,156792,515167.99216371187,948997.9495105848,-35301102.31454459
16698,588000.0,720397.0,423117.8125,0,566681,4,156792,447700.77068694844,545891.72508125,-35287402.22334683
16699,234950.0,582167.0,468498.0,0,566681,3,-48628,447700.77068694844,466766.6027992289,-35222064.104290456
16700,580000.0,720397.0,389529.25,0,566681,4,-48628,447700.77068694844,705638.1209049613,-35256689.4921875
16701,637000.0,821775.0,767935.0,0,566681,3,451018,515167.99216371187,786259.3963676231,-35222064.104290456
16702,704000.0,720397.0,525669.8125,0,566681,4,156792,447700.77068694844,545891.72508125,-35301102.31454459
16703,210000.0,407085.0,357727.0,0,566681,5,-165242,357673.7688412939,388139.9950391114,-35284541.3192341
16704,772000.0,720397.0,594633.25,0,566681,3,156792,597604.504375,545891.72508125,-35169224.479159296
16705,763000.0,720397.0,423117.8125,0,566681,5,156792,515167.99216371187,388139.9950391114,-35284541.3192341
16706,213500.0,407085.0,389529.25,0,566681,4,-48628,515167.99216371187,545891.72508125,-35256689.4921875
16707,255000.0,407085.0,357727.0,0,566681,4,-165242,334949.11077925126,388139.9950391114,-35237719.23741552
16708,423500.0,582167.0,468498.0,0,566681,3,156792,447700.77068694844,466766.6027992289,-35276111.667609125
16709,520000.0,582167.0,389529.25,0,566681,3,156792,515167.99216371187,867379.3392361642,-35301102.31454459
16710,550000.0,582167.0,675388.3125,0,566681,4,156792,447700.77068694844,625515.5128481789,-35276111.667609125
16711,795000.0,582167.0,675388.3125,0,566681,3,451018,515167.99216371187,786259.3963676231,-35197325.24879661
16712,495000.0,720397.0,767935.0,0,566681,3,156792,597604.504375,867379.3392361642,-35169224.479159296
16713,455000.0,720397.0,594633.25,0,566681,3,451018,695010.2210712119,786259.3963676231,-35197325.24879661
16714,85000.0,407085.0,357727.0,0,566681,3,-193050,357673.7688412939,310012.05468487315,-35293423.53472179
16715,239000.0,720397.0,468498.0,0,566681,2,-165242,515167.99216371187,388139.9950391114,-35237719.23741552
16716,184900.0,582167.0,357727.0,0,566681,3,-165242,357673.7688412939,310012.05468487315,-35299898.14441958
16717,386000.0,720397.0,525669.8125,0,566681,3,156792,447700.77068694844,705638.1209049613,-35261459.19772801
16718,415000.0,720397.0,594633.25,0,566681,3,156792,515167.99216371187,545891.72508125,-35197325.24879661
16719,387000.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,625515.5128481789,-35299898.14441958
16720,2140000.0,886301.0,1256038.0,0,566681,4,1305888,1795987.0590439753,1280459.0646670614,-35160639.00918645
16721,685000.0,720397.0,525669.8125,0,566681,3,451018,695010.2210712119,948997.9495105848,-35102930.21335709
16722,340000.0,720397.0,594633.25,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35284541.3192341
16723,422000.0,407085.0,357727.0,0,566681,4,-165242,357673.7688412939,310012.05468487315,-35237719.23741552
16724,442000.0,582167.0,594633.25,0,566681,3,156792,515167.99216371187,786259.3963676231,-35222064.104290456
16725,280000.0,582167.0,357727.0,0,566681,3,-165242,357673.7688412939,388139.9950391114,-35293423.53472179
16726,1150000.0,821775.0,594633.25,0,566681,3,451018,1077042.167278294,786259.3963676231,-35169224.479159296
16727,279000.0,582167.0,594633.25,0,566681,3,-48628,515167.99216371187,466766.6027992289,-35222064.104290456
16728,569000.0,720397.0,468498.0,0,566681,5,-48628,357673.7688412939,388139.9950391114,-35237719.23741552
16729,1355000.0,821775.0,988403.25,0,826681,3,834050,1593796.9755262942,867379.3392361642,-35243442.9296875
16730,209950.0,407085.0,357727.0,0,566681,3,-48628,357673.7688412939,388139.9950391114,-35299898.14441958
16731,468000.0,582167.0,389529.25,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35284541.3192341
16732,237100.0,582167.0,423117.8125,0,566681,3,-48628,395202.71064647526,705638.1209049613,-35295331.46256143
16733,336000.0,720397.0,594633.25,0,566681,3,156792,695010.2210712119,705638.1209049613,-35222064.104290456
16734,500000.0,720397.0,468498.0,0,566681,4,-48628,447700.77068694844,786259.3963676231,-35127843.86880764
16735,290000.0,582167.0,594633.25,0,566681,3,-48628,447700.77068694844,466766.6027992289,-35197325.24879661
16736,1185000.0,913975.0,988403.25,0,1375097,3,451018,807384.9699054484,867379.3392361642,-35287402.22334683
16737,365000.0,821775.0,468498.0,0,566681,3,-48628,447700.77068694844,388139.9950391114,-35256689.4921875
16738,146300.0,582167.0,357727.0,0,566681,5,-165242,395202.71064647526,388139.9950391114,-35276111.667609125
16739,554000.0,582167.0,423117.8125,0,566681,3,156792,447700.77068694844,625515.5128481789,-35276111.667609125
16740,424000.0,582167.0,468498.0,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35287402.22334683
16741,1348000.0,720397.0,988403.25,0,826681,3,834050,934728.8801759753,1196845.7847691232,-35137758.62493652
16742,508500.0,720397.0,389529.25,0,566681,4,-48628,515167.99216371187,388139.9950391114,-35298944.2033115
16743,244500.0,582167.0,423117.8125,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35243442.9296875
16744,206000.0,407085.0,594633.25,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35137758.62493652
16745,643500.0,582167.0,468498.0,0,566681,3,156792,447700.77068694844,545891.72508125,-35243442.9296875
16746,372500.0,720397.0,423117.8125,0,566681,4,-48628,447700.77068694844,466766.6027992289,-35237719.23741552
16747,630000.0,821775.0,468498.0,0,826681,3,156792,447700.77068694844,545891.72508125,-35301102.31454459
16748,418000.0,407085.0,594633.25,0,566681,3,156792,447700.77068694844,625515.5128481789,-35137758.62493652
16749,425000.0,720397.0,594633.25,0,566681,3,451018,695010.2210712119,786259.3963676231,-35137758.62493652
16750,800000.0,720397.0,675388.3125,0,566681,3,451018,934728.8801759753,1196845.7847691232,-35137758.62493652
16751,208000.0,407085.0,357727.0,0,566681,3,-48628,357673.7688412939,466766.6027992289,-35298944.2033115
16752,476000.0,582167.0,423117.8125,0,566681,4,-48628,447700.77068694844,625515.5128481789,-35276111.667609125
16753,277500.0,582167.0,594633.25,0,566681,3,156792,447700.77068694844,786259.3963676231,-35169224.479159296
16754,478000.0,582167.0,423117.8125,0,566681,4,156792,395202.71064647526,545891.72508125,-35287402.22334683
16755,890000.0,720397.0,675388.3125,0,566681,5,156792,597604.504375,705638.1209049613,-35261459.19772801
16756,450000.0,582167.0,988403.25,0,566681,3,156792,395202.71064647526,466766.6027992289,-35169224.479159296
16757,205000.0,582167.0,357727.0,0,566681,3,-165242,395202.71064647526,388139.9950391114,-35295331.46256143
16758,665000.0,582167.0,468498.0,0,566681,5,156792,447700.77068694844,466766.6027992289,-35256689.4921875
16759,518000.0,720397.0,675388.3125,0,566681,5,156792,447700.77068694844,625515.5128481789,-35295331.46256143
16760,465000.0,720397.0,525669.8125,0,566681,3,156792,515167.99216371187,545891.72508125,-35261459.19772801
16761,330000.0,582167.0,594633.25,0,566681,3,-48628,807384.9699054484,867379.3392361642,-35169224.479159296
16762,449400.0,720397.0,767935.0,0,566681,3,-48628,695010.2210712119,705638.1209049613,-35137758.62493652
16763,829000.0,582167.0,675388.3125,0,566681,3,451018,695010.2210712119,466766.6027992289,-35137758.62493652
16764,450000.0,720397.0,423117.8125,0,566681,3,156792,597604.504375,625515.5128481789,-35295331.46256143
16765,310000.0,582167.0,423117.8125,0,566681,5,-48628,447700.77068694844,388139.9950391114,-35299898.14441958
16766,615000.0,582167.0,525669.8125,0,566681,4,451018,695010.2210712119,948997.9495105848,-35243442.9296875
16767,605000.0,582167.0,468498.0,0,566681,4,156792,395202.71064647526,466766.6027992289,-35293423.53472179
16768,437500.0,582167.0,525669.8125,0,566681,4,451018,515167.99216371187,705638.1209049613,-35276111.667609125
16769,545000.0,582167.0,423117.8125,0,566681,4,-48628,395202.71064647526,310012.05468487315,-35237719.23741552
16770,770000.0,582167.0,594633.25,0,566681,3,834050,597604.504375,1113731.1722770645,-35243442.9296875
16771,600000.0,821775.0,525669.8125,0,566681,4,156792,807384.9699054484,705638.1209049613,-35276111.667609125
16772,560000.0,582167.0,357727.0,0,566681,3,-48628,447700.77068694844,545891.72508125,-35160639.00918645
16773,1920000.0,821775.0,2564195.8125,0,566681,3,1866532,3031474.3165629483,786259.3963676231,-35169224.479159296
16774,457000.0,582167.0,357727.0,0,566681,4,-48628,395202.71064647526,466766.6027992289,-35237719.23741552
16775,585000.0,407085.0,357727.0,0,566681,3,-165242,447700.77068694844,310012.05468487315,-35298944.2033115
16776,560000.0,582167.0,468498.0,0,566681,3,156792,515167.99216371187,625515.5128481789,-35243442.9296875
16777,345000.0,407085.0,357727.0,0,566681,4,-193050,357673.7688412939,466766.6027992289,-35215388.722171634
16778,550000.0,720397.0,988403.25,0,826681,3,156792,597604.504375,786259.3963676231,-35301102.31454459
16779,589950.0,720397.0,594633.25,0,566681,3,834050,934728.8801759753,1031115.227190885,-35137758.62493652
16780,327000.0,582167.0,389529.25,0,566681,3,-48628,395202.71064647526,545891.72508125,-35287402.22334683
16781,800000.0,407085.0,525669.8125,1,826681,4,-48628,447700.77068694844,388139.9950391114,-35243442.9296875
16782,150000.0,582167.0,357727.0,0,566681,3,-165242,357673.7688412939,625515.5128481789,-35295331.46256143
16783,425000.0,407085.0,594633.25,0,566681,3,156792,395202.71064647526,388139.9950391114,-35137758.62493652
16784,350000.0,582167.0,357727.0,0,566681,3,-48628,357673.7688412939,388139.9950391114,-35287402.22334683
16785,273000.0,582167.0,423117.8125,0,566681,4,-165242,447700.77068694844,466766.6027992289,-35276111.667609125
16786,750000.0,720397.0,525669.8125,0,566681,3,156792,395202.71064647526,867379.3392361642,-35299898.14441958
16787,240000.0,582167.0,389529.25,0,566681,4,-48628,447700.77068694844,466766.6027992289,-35295331.46256143
16788,400000.0,582167.0,423117.8125,0,566681,4,156792,515167.99216371187,625515.5128481789,-35276111.667609125
16789,230000.0,582167.0,389529.25,0,566681,5,-48628,357673.7688412939,466766.6027992289,-35261459.19772801
16790,372000.0,720397.0,594633.25,0,566681,3,156792,695010.2210712119,705638.1209049613,-35222064.104290456
16791,459500.0,582167.0,423117.8125,0,566681,3,-48628,357673.7688412939,310012.05468487315,-35243442.9296875
16792,582000.0,582167.0,594633.25,0,566681,4,156792,597604.504375,705638.1209049613,-35197325.24879661
16793,465000.0,720397.0,594633.25,0,566681,3,-48628,447700.77068694844,545891.72508125,-35287402.22334683
16794,386000.0,582167.0,468498.0,0,566681,3,451018,597604.504375,786259.3963676231,-35222064.104290456
16795,546000.0,582167.0,594633.25,0,566681,3,156792,447700.77068694844,466766.6027992289,-35197325.24879661
16796,278000.0,582167.0,423117.8125,0,566681,4,-48628,515167.99216371187,466766.6027992289,-35295331.46256143
16797,540000.0,582167.0,594633.25,0,566681,3,156792,807384.9699054484,786259.3963676231,-35169224.479159296
16798,529000.0,720397.0,423117.8125,0,566681,3,-48628,695010.2210712119,466766.6027992289,-35243442.9296875
16799,554000.0,720397.0,357727.0,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35293423.53472179
16800,210000.0,582167.0,357727.0,0,566681,3,-48628,447700.77068694844,545891.72508125,-35295331.46256143
16801,225000.0,407085.0,357727.0,0,566681,4,-165242,357673.7688412939,310012.05468487315,-35237719.23741552
16802,561600.0,720397.0,594633.25,0,566681,3,451018,597604.504375,786259.3963676231,-35222064.104290456
16803,300000.0,886301.0,2131478.3125,0,566681,3,-48628,807384.9699054484,388139.9950391114,-35276111.667609125
16804,1650000.0,720397.0,988403.25,0,660629,5,834050,934728.8801759753,867379.3392361642,-35293423.53472179
16805,1017100.0,720397.0,1116324.8125,0,566681,3,834050,1234324.658865536,1196845.7847691232,-35169224.479159296
16806,150000.0,582167.0,357727.0,0,566681,3,-48628,357673.7688412939,388139.9950391114,-35299898.14441958
16807,400950.0,407085.0,423117.8125,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35298944.2033115
16808,620000.0,720397.0,525669.8125,0,566681,3,451018,597604.504375,705638.1209049613,-35243442.9296875
16809,449000.0,720397.0,675388.3125,0,566681,4,156792,447700.77068694844,625515.5128481789,-35284541.3192341
16810,630000.0,720397.0,594633.25,0,826681,3,-48628,395202.71064647526,388139.9950391114,-35137758.62493652
16811,336000.0,407085.0,357727.0,0,566681,4,-165242,395202.71064647526,388139.9950391114,-35298944.2033115
16812,299950.0,720397.0,423117.8125,0,566681,4,-48628,447700.77068694844,705638.1209049613,-35295331.46256143
16813,352500.0,720397.0,468498.0,0,566681,3,156792,395202.71064647526,625515.5128481789,-35299898.14441958
16814,150000.0,407085.0,357727.0,0,566681,3,-165242,357673.7688412939,466766.6027992289,-35237719.23741552
16815,175000.0,407085.0,357727.0,0,566681,3,-165242,357673.7688412939,466766.6027992289,-35237719.23741552
16816,305000.0,582167.0,468498.0,0,566681,3,156792,515167.99216371187,786259.3963676231,-35222064.104290456
16817,2574000.0,720397.0,1116324.8125,1,1375097,3,1866532,695010.2210712119,1364571.011970879,-35197325.24879661
16818,607500.0,582167.0,389529.25,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35284541.3192341
16819,505000.0,407085.0,357727.0,0,566681,3,-48628,357673.7688412939,388139.9950391114,-35215388.722171634
16820,280500.0,582167.0,423117.8125,0,566681,4,-48628,395202.71064647526,466766.6027992289,-35299898.14441958
16821,610000.0,582167.0,594633.25,0,826681,3,834050,807384.9699054484,786259.3963676231,-35222064.104290456
16822,381000.0,821775.0,675388.3125,0,566681,3,156792,807384.9699054484,786259.3963676231,-35169224.479159296
16823,482000.0,821775.0,525669.8125,0,566681,3,156792,395202.71064647526,625515.5128481789,-35276111.667609125
16824,379950.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35276111.667609125
16825,2500000.0,720397.0,1570839.25,0,566681,3,1305888,1406576.0964935366,948997.9495105848,-35197325.24879661
16826,425000.0,582167.0,525669.8125,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35222064.104290456
16827,580000.0,720397.0,525669.8125,0,566681,4,156792,695010.2210712119,705638.1209049613,-35261459.19772801
16828,605000.0,407085.0,357727.0,0,566681,3,-48628,357673.7688412939,545891.72508125,-35298944.2033115
16829,194000.0,195151.0,357727.0,0,566681,3,156792,357673.7688412939,545891.72508125,-35137758.62493652
16830,546200.0,720397.0,525669.8125,0,566681,3,156792,515167.99216371187,545891.72508125,-35243442.9296875
16831,1395000.0,720397.0,988403.25,0,566681,3,834050,695010.2210712119,948997.9495105848,-35102930.21335709
16832,315000.0,582167.0,423117.8125,0,566681,4,-48628,395202.71064647526,545891.72508125,-35299898.14441958
16833,465000.0,582167.0,389529.25,0,566681,5,-165242,357673.7688412939,310012.05468487315,-35284541.3192341
16834,330000.0,407085.0,357727.0,0,566681,3,-165242,334949.11077925126,310012.05468487315,-35169224.479159296
16835,795000.0,720397.0,675388.3125,0,566681,3,834050,807384.9699054484,948997.9495105848,-35197325.24879661
16836,265000.0,720397.0,525669.8125,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35276111.667609125
16837,1300000.0,720397.0,594633.25,0,1375097,3,1305888,515167.99216371187,948997.9495105848,-35222064.104290456
16838,126500.0,582167.0,357727.0,0,566681,3,-165242,395202.71064647526,388139.9950391114,-35293423.53472179
16839,760000.0,720397.0,594633.25,0,566681,3,451018,807384.9699054484,948997.9495105848,-35169224.479159296
16840,540000.0,407085.0,367732.3125,0,566681,3,451018,357673.7688412939,310012.05468487315,-35137758.62493652
16841,446000.0,821775.0,675388.3125,0,566681,5,-48628,395202.71064647526,705638.1209049613,-35276111.667609125
16842,170000.0,195151.0,359513.3125,0,826681,3,-165242,357673.7688412939,232382.7817365143,-35222064.104290456
16843,379000.0,582167.0,594633.25,0,566681,3,-48628,357673.7688412939,545891.72508125,-35287402.22334683
16844,1400000.0,858767.0,1256038.0,0,566681,3,1305888,1234324.658865536,786259.3963676231,-35189696.29278433
16845,800000.0,720397.0,675388.3125,0,566681,3,451018,807384.9699054484,948997.9495105848,-35169224.479159296
16846,260000.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35137758.62493652
16847,820000.0,821775.0,594633.25,0,566681,4,-48628,447700.77068694844,705638.1209049613,-35299898.14441958
16848,449950.0,582167.0,423117.8125,0,1064837,4,-48628,515167.99216371187,545891.72508125,-35197325.24879661
16849,392000.0,582167.0,525669.8125,0,566681,3,-48628,395202.71064647526,625515.5128481789,-35276111.667609125
16850,465000.0,582167.0,594633.25,0,566681,3,156792,447700.77068694844,466766.6027992289,-35197325.24879661
16851,449950.0,720397.0,594633.25,0,566681,4,-48628,395202.71064647526,545891.72508125,-35276111.667609125
16852,520000.0,582167.0,389529.25,0,566681,5,-48628,395202.71064647526,466766.6027992289,-35237719.23741552
16853,546800.0,720397.0,525669.8125,0,566681,3,156792,447700.77068694844,705638.1209049613,-35276111.667609125
16854,825000.0,720397.0,675388.3125,0,566681,3,-48628,447700.77068694844,786259.3963676231,-35243442.9296875
16855,337000.0,582167.0,423117.8125,0,566681,3,-48628,447700.77068694844,545891.72508125,-35243442.9296875
16856,333000.0,407085.0,357727.0,0,566681,3,-165242,357673.7688412939,388139.9950391114,-35293423.53472179
16857,380000.0,407085.0,468498.0,0,566681,3,156792,357673.7688412939,310012.05468487315,-35169224.479159296
16858,280000.0,582167.0,594633.25,0,566681,3,156792,515167.99216371187,625515.5128481789,-35222064.104290456
16859,202000.0,582167.0,389529.25,0,566681,4,-165242,447700.77068694844,310012.05468487315,-35222064.104290456
16860,585000.0,720397.0,594633.25,0,566681,3,156792,597604.504375,705638.1209049613,-35169224.479159296
16861,435000.0,720397.0,468498.0,0,660629,4,156792,395202.71064647526,545891.72508125,-35301102.31454459
16862,1200000.0,720397.0,988403.25,0,566681,3,1305888,1593796.9755262942,625515.5128481789,-35169224.479159296
16863,364000.0,407085.0,525669.8125,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35222064.104290456
16864,300000.0,582167.0,357727.0,0,566681,3,-165242,395202.71064647526,625515.5128481789,-35293423.53472179
16865,558000.0,407085.0,423117.8125,0,566681,3,156792,515167.99216371187,466766.6027992289,-35137758.62493652
16866,199950.0,195151.0,389529.25,0,566681,3,-48628,357673.7688412939,310012.05468487315,-35293423.53472179
16867,515000.0,582167.0,525669.8125,0,566681,4,156792,447700.77068694844,625515.5128481789,-35299898.14441958
16868,590000.0,720397.0,594633.25,0,566681,3,156792,597604.504375,388139.9950391114,-35169224.479159296
16869,813500.0,720397.0,468498.0,0,566681,5,156792,597604.504375,786259.3963676231,-35295331.46256143
16870,725000.0,720397.0,594633.25,0,566681,4,156792,695010.2210712119,466766.6027992289,-35222064.104290456
16871,490000.0,582167.0,525669.8125,0,566681,3,156792,597604.504375,625515.5128481789,-35287402.22334683
16872,277000.0,582167.0,525669.8125,0,566681,3,-48628,597604.504375,625515.5128481789,-35222064.104290456
16873,325000.0,720397.0,389529.25,0,566681,3,-48628,447700.77068694844,545891.72508125,-35276111.667609125
16874,649800.0,720397.0,594633.25,0,566681,3,156792,597604.504375,466766.6027992289,-35197325.24879661
16875,425000.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35127843.86880764
16876,460000.0,407085.0,357727.0,0,566681,3,-48628,357673.7688412939,310012.05468487315,-35276111.667609125
16877,750000.0,582167.0,872273.3125,0,566681,4,451018,1593796.9755262942,867379.3392361642,-35243442.9296875
16878,469000.0,821775.0,594633.25,0,566681,3,156792,515167.99216371187,786259.3963676231,-35299898.14441958
16879,566000.0,720397.0,423117.8125,0,566681,3,156792,395202.71064647526,625515.5128481789,-35301102.31454459
16880,407500.0,582167.0,594633.25,0,566681,3,156792,515167.99216371187,705638.1209049613,-35197325.24879661
16881,353500.0,407085.0,357727.0,0,566681,3,-165242,357673.7688412939,466766.6027992289,-35293423.53472179
16882,524000.0,582167.0,525669.8125,0,566681,3,156792,597604.504375,867379.3392361642,-35276111.667609125
