,price,bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,yr
20179,665000.0,3.0,3.5,2.0,0,0,3,8,1900,560,2440,14080,2014
20180,610000.0,4.0,3.5,2.0,0,0,3,9,2910,0,2910,5260,2012
20181,645000.0,4.0,3.5,2.0,0,0,3,9,2910,0,2910,5260,2012
20182,536751.0,3.0,1.75,1.0,0,0,3,9,1930,0,2770,6373,2013
20183,260000.0,3.0,2.25,2.0,0,0,3,8,1413,0,1763,3719,2009
20184,1312000.0,3.0,3.25,2.0,0,0,3,10,3630,400,1660,6300,2006
20185,429900.0,4.0,3.25,2.5,0,0,3,8,2880,0,2880,5846,2014
20186,535000.0,4.0,2.75,1.0,0,0,3,8,2360,0,1440,13346,2014
20187,462550.0,2.0,1.75,3.0,0,0,3,8,1070,0,1290,2057,2006
20188,602000.0,3.0,3.25,3.0,0,0,3,8,1460,0,1310,1191,2008
20189,730000.0,4.0,2.75,2.0,0,0,3,9,3800,0,3400,9677,2008
20190,300500.0,2.0,1.5,3.0,0,0,3,8,1190,0,1190,810,2010
20191,675000.0,5.0,2.5,2.0,0,0,3,9,3200,0,3290,7924,2009
20192,415000.0,3.0,2.25,2.0,0,0,3,8,1680,290,1690,1936,2008
20193,614000.0,3.0,2.5,2.0,0,0,3,9,2830,0,2830,6064,2010
20194,385000.0,4.0,2.5,2.0,0,0,3,7,2630,0,2770,5939,2010
20195,594000.0,4.0,2.75,2.0,0,0,3,9,2720,0,2830,4836,2005
20196,860000.0,4.0,2.75,2.0,0,0,3,9,3160,0,2200,8097,2014
20197,1104500.0,4.0,4.0,2.0,0,0,3,10,2940,830,3300,8308,2006
20198,775000.0,4.0,2.75,2.0,0,0,3,9,3500,0,3480,7222,2004
20199,430760.0,5.0,2.75,2.0,0,0,3,8,2710,0,2710,4449,2014
20200,755000.0,2.0,2.5,1.0,0,2,3,8,2170,0,2310,7419,2009
20201,640000.0,2.0,2.25,3.0,0,0,3,9,1540,0,1410,958,2007
20202,613500.0,3.0,3.25,3.0,0,0,3,9,1876,0,1876,1533,2009
20203,780000.0,4.0,3.5,1.0,0,2,3,10,3720,0,2190,59241,2007
20204,550000.0,4.0,2.5,2.0,0,3,3,9,3148,0,3000,11475,2014
20205,789500.0,4.0,3.25,2.0,0,0,3,9,3240,0,3320,5318,2010
20206,592000.0,5.0,3.5,2.0,0,0,3,8,2580,760,3420,5000,2012
20207,454950.0,4.0,2.5,2.0,0,0,3,8,2413,0,2380,5725,2014
20208,475000.0,4.0,2.5,2.0,0,0,3,7,2500,0,2230,4500,2010
20209,659000.0,2.0,1.75,2.0,0,0,3,10,780,400,1380,3610,2014
20210,570000.0,4.0,2.5,2.0,0,0,3,9,2890,0,2890,6286,2005
20211,347500.0,5.0,3.0,1.0,0,0,3,7,1330,900,2230,9476,2014
20212,205000.0,4.0,2.5,2.0,0,0,3,8,1767,0,1949,4636,2006
20213,380000.0,3.0,3.25,2.0,0,0,3,8,1100,350,1450,1478,2009
20214,718000.0,5.0,2.75,2.0,0,0,3,9,2930,0,2750,10335,2013
20215,515805.0,5.0,2.75,2.0,0,0,3,8,2710,0,2590,4136,2014
20216,1029280.0,4.0,3.25,2.0,0,1,3,10,3000,600,3970,10957,2013
20217,437718.0,3.0,2.5,2.0,0,0,3,8,1800,0,1800,3663,2014
20218,450000.0,4.0,2.5,2.0,0,0,3,8,2290,0,1380,5515,2006
20219,515000.0,3.0,2.5,2.0,0,0,3,8,1060,450,1510,1210,2007
20220,204000.0,2.0,2.5,2.0,0,0,3,7,1090,0,1380,6000,2007
20221,360000.0,3.0,2.0,3.0,0,0,3,8,1270,0,1330,1323,2006
20222,550000.0,3.0,2.25,3.0,0,0,3,8,1540,0,1510,1501,2008
20223,650880.0,3.0,2.5,2.0,0,0,3,9,2930,0,2760,5765,2008
20224,1789950.0,5.0,3.75,2.0,0,4,3,10,3530,830,2680,9000,2014
20225,895900.0,4.0,3.5,2.0,0,3,3,9,2790,850,3270,14700,2014
20226,585000.0,4.0,2.5,2.0,0,0,3,8,2430,0,1930,7200,2008
20227,380000.0,3.0,2.25,2.0,0,0,3,8,1240,280,1710,1464,2010
20228,565997.0,5.0,2.75,2.0,0,0,3,8,2730,0,2730,5700,2014
20229,459000.0,3.0,3.0,2.0,0,0,3,8,1930,510,2440,2310,2006
20230,550000.0,3.0,3.75,2.0,0,0,3,8,1340,240,1560,1294,2010
20231,500000.0,3.0,2.25,3.0,0,0,3,8,1420,0,1530,1280,2006
20232,461500.0,5.0,3.25,2.0,0,0,3,8,2230,590,2610,3275,2006
20233,2150000.0,4.0,5.5,2.0,0,0,3,11,5060,0,3010,10080,2008
20234,790000.0,4.0,2.5,2.0,0,0,3,8,2650,0,1110,6250,2007
20235,735000.0,3.0,2.25,2.0,0,0,3,9,1040,450,1490,1337,2011
20236,588000.0,4.0,2.5,2.0,0,0,3,9,3060,0,3040,7840,2009
20237,724500.0,3.0,3.25,2.0,0,0,3,8,2770,470,2660,4692,2011
20238,749000.0,3.0,2.75,2.0,0,0,3,9,2820,0,3140,5640,2008
20239,720000.0,5.0,3.5,2.0,0,0,3,8,4140,0,3330,6953,2003
20240,250000.0,2.0,1.5,2.0,0,0,3,8,806,176,1010,3844,2006
20241,790000.0,3.0,2.75,2.0,0,0,3,9,2460,0,2570,3600,2007
20242,392440.0,4.0,2.5,2.0,0,0,3,9,2547,0,2598,4800,2014
20243,280000.0,4.0,2.25,2.0,0,0,3,8,1834,0,1979,9008,2012
20244,1333000.0,4.0,4.5,3.0,0,0,3,10,2450,680,2540,7784,2014
20245,649000.0,4.0,2.5,2.0,0,0,3,9,2730,0,1250,4840,2008
20246,457000.0,2.0,2.5,2.0,0,0,3,8,1050,330,1360,3750,2008
20247,2225000.0,4.0,4.25,2.0,0,1,3,11,3910,790,2370,7680,2002
20248,453000.0,3.0,3.0,2.0,0,0,3,9,1920,410,2330,3709,2004
20249,329780.0,3.0,2.5,2.0,0,0,3,8,1730,0,2030,3600,2014
20250,1050000.0,2.0,2.5,3.0,0,2,3,10,2000,350,1950,2390,2007
20251,771005.0,5.0,4.5,2.0,0,0,3,9,4000,0,3690,6600,2015
20252,1300000.0,3.0,2.5,1.0,0,0,3,9,2180,1170,2570,7988,2009
20253,607500.0,3.0,3.25,3.0,0,0,3,8,1530,0,1530,1611,2006
20254,278000.0,2.0,2.25,2.0,0,0,4,7,1610,0,1950,1968,1979
20255,475000.0,4.0,2.75,2.0,0,0,3,8,2620,0,2790,6538,2013
20256,270000.0,3.0,2.0,2.0,0,0,3,8,850,450,1300,1344,2006
20257,1302000.0,4.0,3.5,2.0,0,2,3,9,3140,450,2100,6250,2006
20258,778983.0,4.0,2.5,2.0,0,0,3,8,2490,0,2970,5450,2014
20259,221000.0,3.0,2.5,2.0,0,0,3,7,880,440,3040,6000,2005
20260,338800.0,4.0,2.25,2.0,0,0,3,8,1800,0,1800,2752,2014
20261,834995.0,5.0,1.5,2.0,0,0,3,9,3360,0,3230,5368,2014
20262,550000.0,4.0,2.5,2.0,0,0,3,8,3220,0,3020,9300,2006
20263,575000.0,3.0,3.5,2.0,0,0,3,8,2024,490,2090,10454,2007
20264,649000.0,4.0,2.75,2.0,0,0,3,9,3130,0,1570,10500,2014
20265,545000.0,4.0,2.5,2.0,0,0,3,8,2720,0,2590,5740,2012
20266,625000.0,2.0,2.25,2.0,0,0,3,8,1165,225,1415,1488,2007
20267,1042000.0,4.0,4.5,2.0,0,3,3,10,3820,1100,4920,260924,2006
20268,611000.0,3.0,2.5,2.5,0,0,3,8,2134,0,2170,1984,2008
20269,300000.0,3.0,2.5,2.0,0,0,3,8,1741,0,2002,5700,2012
20270,577000.0,3.0,2.5,2.0,0,0,3,8,2560,0,2560,5185,2001
20271,349990.0,4.0,2.5,2.0,0,0,3,8,2220,0,2530,4449,2014
20272,650000.0,3.0,2.5,2.0,0,0,3,9,1910,0,1890,3732,2006
20273,378000.0,2.0,1.5,2.0,0,0,3,7,820,160,1130,1270,2009
20274,313200.0,3.0,2.5,2.0,0,0,3,7,1950,0,2300,4178,2013
20275,1206690.0,5.0,4.25,2.0,0,0,3,10,4150,0,3230,27520,2014
20276,252500.0,2.0,1.5,2.0,0,0,3,7,950,160,1110,3515,2009
20277,308000.0,3.0,2.5,2.0,0,0,3,8,1080,170,1250,1150,2009
20278,803100.0,4.0,2.5,2.0,0,0,3,9,3310,0,2600,4730,2004
20279,415000.0,4.0,2.5,2.0,0,0,3,7,2020,0,2020,5494,2010
20280,785000.0,4.0,3.5,2.0,0,0,3,9,3310,0,3320,5955,2010
20281,499950.0,4.0,2.5,2.0,0,0,3,9,2798,0,2358,4593,2012
20282,216000.0,4.0,2.5,2.0,0,0,3,7,1847,0,1767,8000,2008
20283,380000.0,4.0,2.5,2.0,0,0,3,9,2420,0,2420,5000,2009
20284,345000.0,4.0,2.5,2.0,0,0,3,7,2020,0,2210,3800,2012
20285,456500.0,4.0,2.5,2.0,0,0,3,8,2400,0,2710,5314,2007
20286,382495.0,3.0,2.5,1.0,0,0,3,8,1760,0,2310,5117,2014
20287,324950.0,4.0,2.5,2.0,0,0,3,7,2110,0,2300,4142,2013
20288,436472.0,4.0,2.5,2.0,0,0,3,9,2692,0,2574,14446,2014
20289,365250.0,3.0,2.25,2.0,0,0,3,7,1490,0,1580,4667,2009
20290,919990.0,5.0,3.25,2.0,0,0,3,10,3960,0,2930,9875,2014
20291,316475.0,4.0,2.5,2.0,0,0,3,7,1740,0,1950,4642,2012
20292,425000.0,4.0,2.5,1.0,0,0,3,8,1190,750,1910,10410,2010
20293,302860.0,2.0,1.0,2.0,0,0,3,7,790,180,1150,1351,2007
20294,298000.0,3.0,2.5,2.0,0,0,3,7,1852,0,2166,4000,2014
20295,3204000.0,4.0,4.0,2.0,0,3,3,11,4810,0,3970,19929,2007
20296,950000.0,4.0,4.0,2.0,0,3,3,10,4360,1275,3726,9765,2011
20297,333000.0,3.0,2.5,2.0,0,0,3,7,1520,0,1820,3229,2009
20298,289950.0,3.0,2.5,2.0,0,0,3,7,2099,0,2099,4275,2010
20299,419950.0,3.0,2.25,3.0,0,0,3,8,1250,0,1250,1232,2014
20300,306000.0,2.0,1.5,3.0,0,0,3,8,1090,0,1110,1384,2008
20301,498445.0,4.0,2.5,2.0,0,0,3,9,3216,0,2815,4916,2014
20302,775950.0,4.0,2.5,2.0,0,0,3,8,2970,0,3010,4892,2014
20303,605000.0,3.0,2.5,2.0,0,0,3,8,2610,0,2580,6285,2001
20304,520000.0,2.0,1.75,2.0,0,0,3,7,1060,280,2480,1707,2006
20305,849990.0,4.0,2.75,2.0,0,0,3,9,3300,0,3520,5453,2014
20306,767450.0,3.0,2.0,1.0,0,0,3,10,1630,0,2030,7599,2006
20307,665000.0,3.0,2.25,2.0,0,0,3,9,1060,530,1510,1193,2014
20308,525000.0,2.0,2.75,3.5,0,0,3,8,1310,0,1350,1288,2007
20309,870515.0,4.0,3.5,2.0,0,0,3,9,2940,660,3490,5911,2014
20310,390000.0,4.0,2.5,2.0,0,0,3,9,2154,0,2154,4091,2012
20311,500000.0,3.0,1.75,3.0,0,0,3,8,1530,0,1580,1915,2015
20312,399950.0,3.0,2.25,2.0,0,0,3,8,1094,266,1522,1382,2006
20313,305000.0,3.0,2.5,2.0,0,0,3,7,1320,0,1320,3240,2005
20314,255000.0,4.0,2.5,2.0,0,0,3,7,1660,0,1544,6054,2009
20315,415000.0,4.0,2.5,2.0,0,0,3,9,2891,0,2550,8383,2014
20316,716500.0,3.0,2.5,2.0,0,0,3,10,2120,220,2640,2680,2012
20317,425000.0,3.0,2.5,3.0,0,0,3,8,2320,0,1240,1883,2009
20318,540000.0,4.0,2.5,2.0,0,0,3,8,2190,0,2190,3600,2010
20319,324747.0,3.0,2.5,2.0,0,0,3,8,2060,0,2370,4725,2014
20320,385000.0,3.0,2.5,2.0,0,0,3,7,1740,0,1740,4045,2010
20321,270000.0,3.0,2.25,2.0,0,0,3,7,1400,0,2110,3825,2012
20322,1240000.0,5.0,4.0,2.0,0,0,3,11,4410,0,2720,11454,2006
20323,672000.0,3.0,2.5,2.0,0,0,3,8,1080,700,2000,1741,2008
20324,310000.0,3.0,2.5,2.0,0,0,3,8,1760,0,2000,6935,2010
20325,3000000.0,3.0,3.5,2.0,1,4,3,11,3430,980,3550,5634,2014
20326,2350000.0,6.0,4.25,2.0,0,2,3,11,4270,1280,3480,11547,2014
20327,427000.0,3.0,2.5,2.0,0,2,3,9,2432,0,2912,8932,2005
20328,389950.0,3.0,2.5,2.0,0,0,3,8,2283,0,1760,3992,2008
20329,309620.0,3.0,2.5,2.0,0,0,3,8,1860,0,2110,4509,2012
20330,399895.0,4.0,2.5,2.0,0,0,3,9,2701,0,2570,4800,2014
20331,442515.0,4.0,2.5,2.0,0,0,3,9,2930,0,2815,4900,2014
20332,375000.0,3.0,2.25,3.0,0,0,3,8,1540,0,1540,1547,2010
20333,309780.0,3.0,2.5,2.0,0,0,3,8,2242,0,2009,4500,2014
20334,425000.0,3.0,2.5,2.0,0,0,3,7,1950,0,2260,4345,2007
20335,405000.0,2.0,3.0,2.0,0,0,3,7,880,280,1250,4812,2007
20336,356250.0,3.0,2.5,2.0,0,0,3,9,2060,0,2648,4500,2014
20337,550000.0,3.0,2.25,3.0,0,0,3,8,1230,0,1760,5664,2013
20338,340000.0,2.0,1.5,2.0,0,0,3,7,1160,0,1220,1740,2001
20339,362865.0,4.0,2.5,2.0,0,0,3,8,2245,0,2530,4478,2014
20340,1360000.0,4.0,3.5,2.0,0,1,3,11,3970,150,4120,11913,2014
20341,830000.0,4.0,2.5,2.0,0,0,3,9,3400,0,3070,7375,2007
20342,1598000.0,5.0,3.75,2.0,0,0,3,10,3210,1060,2410,8350,2014
20343,855000.0,4.0,3.5,2.0,0,0,3,9,2370,520,3490,6093,2014
20344,1205000.0,5.0,3.5,2.0,0,0,3,9,2900,320,2100,9680,2008
20345,1385000.0,4.0,3.5,2.0,0,1,3,11,4010,0,3550,13429,2006
20346,400200.0,4.0,3.5,2.0,0,0,3,7,2260,0,1270,16350,2013
20347,235000.0,2.0,1.0,1.5,0,0,3,8,1010,130,1360,1730,2007
20348,349950.0,3.0,2.0,1.0,0,0,3,8,1640,0,1770,4802,2009
20349,659950.0,4.0,2.75,2.0,0,0,3,9,3510,0,3550,9429,2014
20350,785000.0,3.0,2.75,2.0,0,0,3,9,3010,0,2950,4200,2011
20351,475000.0,2.0,2.25,2.0,0,0,3,8,980,80,1020,4000,2006
20352,263900.0,3.0,2.5,2.0,0,0,3,8,1658,0,1658,2700,2014
20353,342000.0,3.0,2.5,2.0,0,0,3,8,1960,0,1840,3825,2012
20354,367899.0,3.0,2.5,2.0,0,0,3,8,2420,0,2370,4200,2014
20355,657044.0,3.0,3.5,1.5,0,0,3,9,3420,0,1590,23774,2014
20356,359950.0,2.0,1.5,2.0,0,0,3,8,893,0,1340,1436,2007
20357,879950.0,4.0,2.75,2.0,0,0,3,9,3020,0,3010,7215,2014
20358,550000.0,4.0,2.5,2.0,0,0,3,8,2470,0,2470,4800,2013
20359,279000.0,4.0,2.5,2.0,0,0,3,8,2009,0,1798,4800,2012
20360,255000.0,3.0,2.5,2.5,0,0,3,7,1530,0,1530,7780,2005
20361,609500.0,3.0,1.75,3.0,0,0,3,8,1590,0,1520,1357,2014
20362,420000.0,5.0,3.0,2.0,0,0,3,8,1670,960,2240,4825,2013
20363,570000.0,4.0,2.5,2.0,0,0,3,9,3230,0,2950,6537,2008
20364,439000.0,3.0,2.25,2.0,0,0,3,8,1430,0,1270,1916,2012
20365,310000.0,3.0,2.5,2.0,0,0,3,8,2242,0,2009,5712,2012
20366,635000.0,4.0,2.5,2.0,0,0,3,8,2500,0,1480,4300,2014
20367,399950.0,3.0,2.5,2.0,0,0,3,8,1080,150,1230,1237,2009
20368,805000.0,4.0,2.5,2.5,0,0,3,9,3020,0,2570,3600,2009
20369,1800000.0,4.0,3.5,2.0,0,0,3,9,2460,1020,2620,4000,2015
20370,1205000.0,4.0,3.0,1.0,0,0,3,9,1830,1500,1200,3876,2008
20371,745000.0,4.0,2.5,2.0,0,0,3,10,3190,210,3400,5710,2006
20372,329445.0,2.0,1.5,2.0,0,0,3,7,830,0,1480,3622,2005
20373,588000.0,5.0,3.0,2.0,0,0,3,8,3110,0,2450,4221,2007
20374,494815.0,3.0,2.5,2.0,0,0,3,8,1910,0,1630,1546,2014
20375,591975.0,3.0,2.75,2.0,0,0,3,9,2680,550,2710,5250,2014
20376,600000.0,5.0,2.75,2.0,0,0,3,9,3380,0,2840,8179,2011
20377,673000.0,3.0,2.75,2.0,0,0,3,8,2830,0,2160,3501,2012
20378,889950.0,5.0,3.5,2.0,0,0,3,9,3700,0,3170,6527,2014
20379,500000.0,4.0,3.0,2.0,0,0,3,7,2520,0,2510,5015,2002
20380,500000.0,3.0,2.25,2.0,0,0,3,8,1240,290,1690,2500,2007
20381,890000.0,4.0,4.25,2.0,0,0,3,10,3410,1010,4420,5750,2006
20382,437000.0,3.0,3.0,3.0,0,0,3,8,1460,0,1460,1224,2006
20383,419700.0,3.0,2.25,2.0,0,0,3,8,1160,290,1370,1437,2006
20384,394000.0,3.0,2.0,1.0,0,0,4,6,580,580,1160,4000,1930
20385,342000.0,3.0,2.0,1.0,0,0,3,8,1640,0,1940,4802,2010
20386,420000.0,3.0,1.75,1.5,0,0,3,7,1444,0,1760,224770,2008
20387,580000.0,3.0,2.5,3.0,0,4,3,8,1470,150,1620,1505,2008
20388,343000.0,2.0,1.5,2.0,0,0,3,7,900,200,1340,1380,2007
20389,390000.0,2.0,1.5,2.0,0,0,3,8,1120,220,1340,1213,2008
20390,274000.0,3.0,1.5,2.0,0,0,3,7,1450,0,1870,4198,2011
20391,700000.0,4.0,2.5,2.0,0,0,3,9,3040,0,2360,8245,2008
20392,838000.0,4.0,2.5,2.0,0,0,3,9,2560,0,2160,10439,2006
20393,300000.0,6.0,3.0,2.0,0,0,3,7,2744,0,2470,9926,2006
20394,467000.0,3.0,2.25,3.0,0,0,3,8,1420,0,1350,1415,2008
20395,395000.0,2.0,1.0,1.0,0,0,3,6,700,0,1500,7130,1943
20396,734000.0,5.0,4.25,2.0,0,2,3,10,2970,1140,2730,12750,2000
20397,480000.0,5.0,2.75,2.0,0,0,3,8,2670,0,2560,5380,2013
20398,539000.0,3.0,2.75,2.0,0,0,3,9,1080,1050,1520,3132,2010
20399,459950.0,5.0,2.75,2.0,0,0,3,9,3078,0,1979,19030,2014
20400,306500.0,2.0,1.0,2.0,0,0,3,7,840,0,1030,1007,2006
20401,408474.0,3.0,2.5,2.0,0,0,3,8,1800,0,1800,3265,2014
20402,437000.0,3.0,2.75,2.0,0,0,3,8,2580,0,2700,5602,2008
20403,160797.0,3.0,1.5,2.0,0,0,3,7,1270,0,1490,2175,2012
20404,729000.0,4.0,3.5,3.0,0,0,3,9,3065,0,2210,8400,2014
20405,499000.0,3.0,2.5,2.0,0,0,3,8,1578,283,2090,10454,2007
20406,359950.0,4.0,2.75,2.0,0,0,3,8,2260,0,2260,5727,2014
20407,929000.0,5.0,3.25,2.0,0,0,3,10,4150,0,3560,7214,2013
20408,529950.0,2.0,2.5,2.0,0,0,3,8,1140,360,1550,1519,2014
20409,461000.0,3.0,2.25,2.5,0,0,3,8,1540,80,1620,1068,2012
20410,271115.0,2.0,1.5,2.0,0,0,3,7,830,0,1310,1485,2005
20411,653000.0,4.0,2.5,2.0,0,0,3,7,3120,0,2755,5137,2003
20412,565000.0,3.0,2.5,3.0,0,0,3,8,1380,490,1440,1136,2007
20413,529950.0,3.0,2.25,3.0,0,0,3,8,1240,0,1470,1250,2014
20414,585000.0,4.0,2.5,2.0,0,0,3,9,2820,0,1620,14881,2007
20415,609000.0,3.0,1.75,3.0,0,0,3,8,1630,0,1570,1274,2014
20416,267000.0,3.0,2.25,2.0,0,0,3,7,1584,0,1584,2800,2012
20417,557000.0,4.0,2.5,2.0,0,0,3,8,2840,0,2840,4939,2012
20418,709950.0,4.0,3.25,2.0,0,0,3,9,3130,780,4410,6015,2006
20419,625000.0,3.0,2.5,3.0,0,0,3,9,1730,0,1330,1240,2011
20420,599000.0,3.0,2.75,2.0,0,0,3,10,1700,140,2590,2680,2013
20421,920000.0,4.0,3.75,2.0,0,0,3,10,4030,0,2110,71874,2008
20422,1285000.0,4.0,3.5,3.0,0,0,3,9,3440,0,1760,3800,2014
20423,324500.0,4.0,2.5,2.0,0,0,3,7,2110,0,2110,3825,2012
20424,471500.0,3.0,2.5,2.0,0,0,3,7,2430,0,2380,5866,2009
20425,1015000.0,4.0,3.75,2.0,0,0,3,10,4030,660,2890,200527,2007
20426,998000.0,4.0,3.5,2.0,0,0,3,9,2850,650,3640,40545,2014
20427,262000.0,4.0,2.5,2.0,0,0,3,7,2070,0,2170,9715,2006
20428,844000.0,4.0,3.5,2.0,0,2,3,8,2610,740,1820,6350,2009
20429,745641.0,4.0,2.5,2.0,0,0,3,8,2440,0,2970,5450,2013
20430,659950.0,5.0,3.0,2.0,0,0,3,9,3010,0,2370,8050,2008
20431,339989.0,3.0,2.5,2.0,0,0,3,8,2060,0,2370,4200,2014
20432,352500.0,2.0,2.5,2.0,0,0,3,7,1180,390,1590,2306,2009
20433,525000.0,3.0,2.5,2.0,0,0,3,8,1010,570,1680,1177,2008
20434,1138990.0,5.0,3.5,2.0,0,3,3,10,4280,0,3960,6863,2014
20435,491000.0,5.0,3.5,2.0,0,0,3,9,2815,0,2798,4900,2011
20436,675000.0,4.0,2.5,2.0,0,0,3,9,2620,0,2620,5808,2011
20437,344000.0,3.0,2.25,3.0,0,0,3,8,1250,0,1250,1150,2007
20438,530000.0,4.0,2.5,2.0,0,0,3,8,3250,0,3030,4598,2008
20439,290500.0,4.0,3.25,2.0,0,0,3,9,2510,0,2510,6732,2003
20440,335000.0,2.0,1.75,2.0,0,0,3,8,1270,0,1270,1843,2012
20441,2998000.0,5.0,4.0,2.0,0,0,3,12,4960,1710,4800,16607,2007
20442,379000.0,3.0,2.5,2.0,0,0,3,8,1580,0,1710,2934,2013
20443,385000.0,3.0,1.5,3.0,0,0,3,8,1360,0,1360,1167,2008
20444,500012.0,4.0,2.5,1.0,0,0,3,8,1230,1170,2430,5539,2009
20445,366750.0,3.0,3.0,3.0,0,0,3,8,1571,0,1520,1497,2008
20446,405000.0,2.0,2.0,2.0,0,0,3,8,1140,265,1405,3000,2007
20447,356999.0,3.0,1.5,2.0,0,0,3,8,1010,0,1010,1517,2014
20448,590000.0,2.0,2.5,2.0,0,0,3,8,1220,230,1440,1281,2006
20449,294000.0,3.0,1.75,2.0,0,0,3,7,960,460,1340,1343,2014
20450,731500.0,4.0,2.5,2.0,0,0,3,8,2650,0,2640,5099,2013
20451,837219.0,5.0,2.75,2.0,0,0,3,9,3030,0,3080,6341,2014
20452,1600000.0,4.0,5.5,2.0,0,2,3,11,6530,0,1280,858132,2008
20453,798800.0,3.0,2.75,1.0,0,0,3,10,1720,950,2610,3734,2013
20454,482500.0,2.0,2.5,2.0,0,0,3,9,1170,0,1170,1121,2007
20455,820000.0,4.0,2.5,2.0,0,0,3,9,3260,0,3260,14491,2007
20456,319000.0,3.0,1.5,3.0,0,0,3,7,1480,0,1480,5764,2007
20457,950000.0,3.0,2.5,2.0,0,3,3,9,2700,0,2500,6947,2013
20458,1267500.0,4.0,3.5,2.0,0,0,3,10,4640,0,4690,13590,2007
20459,378000.0,3.0,2.5,3.0,0,0,3,7,1536,65,1420,1156,2007
20460,3345000.0,5.0,3.75,1.0,0,1,3,11,3040,2310,3740,15940,2008
20461,489950.0,3.0,2.5,2.0,0,0,3,8,2540,0,1800,4097,2011
20462,345000.0,2.0,1.75,2.0,0,0,3,7,765,265,1030,1066,2006
20463,510000.0,3.0,2.5,2.0,0,0,3,8,2730,0,2130,8932,2012
20464,432500.0,4.0,2.5,2.0,0,0,3,8,3172,0,2704,5232,2014
20465,650000.0,4.0,2.5,2.0,0,0,3,9,3160,0,3160,6460,2006
20466,750000.0,4.0,2.5,2.0,0,0,3,9,2850,0,2540,12000,2008
20467,870000.0,4.0,3.5,2.0,0,0,3,8,2120,660,1740,3600,2014
20468,900000.0,4.0,3.5,2.0,0,0,3,10,3860,0,3760,6888,2014
20469,664950.0,2.0,1.75,2.0,0,0,3,10,780,400,1380,3610,2014
20470,391000.0,3.0,2.25,2.0,0,0,3,7,1290,120,1490,1380,2004
20471,1800000.0,4.0,3.5,2.0,0,0,3,12,6370,0,1490,33580,2008
20472,479349.0,5.0,3.0,2.0,0,0,3,9,3223,0,1979,9008,2014
20473,661000.0,4.0,3.25,2.0,0,0,3,8,2150,450,2510,2074,2011
20474,379000.0,3.0,3.25,3.0,0,0,3,8,1380,0,1370,1282,2006
20475,415000.0,3.0,2.25,2.5,0,0,3,8,1540,80,1620,1299,2010
20476,375000.0,3.0,3.25,3.0,0,0,3,8,1370,0,1370,1236,2007
20477,355000.0,3.0,2.0,3.0,0,0,3,8,1220,0,1280,1251,2007
20478,540000.0,3.0,2.5,3.0,0,0,3,8,1280,0,1450,1889,2009
20479,290000.0,2.0,1.5,2.0,0,0,3,7,770,0,1350,915,2006
20480,500000.0,3.0,2.5,3.0,0,0,3,8,1210,0,1210,1200,2008
20481,416000.0,4.0,2.5,2.0,0,0,3,8,2890,0,2380,5738,2011
20482,349900.0,3.0,2.5,2.0,0,0,3,8,1580,0,1580,1820,2011
20483,465000.0,3.0,2.25,2.0,0,0,3,9,1050,480,1530,2307,2014
20484,950000.0,4.0,2.5,2.5,0,0,3,10,3670,0,3130,6112,2007
20485,496800.0,4.0,2.25,2.5,0,0,3,8,1850,0,1850,2340,2014
20486,680000.0,4.0,2.5,2.0,0,0,3,8,2440,0,1480,7432,2014
20487,920000.0,4.0,3.25,2.0,0,0,3,9,1540,650,1730,4265,2015
20488,1289990.0,5.0,4.0,2.0,0,0,3,10,4360,0,3570,6185,2015
20489,825000.0,4.0,2.75,2.0,0,0,3,9,3990,0,3500,7074,2003
20490,292000.0,3.0,2.5,3.0,0,0,3,7,1270,0,1270,1512,2007
20491,576000.0,4.0,2.5,2.0,0,0,3,8,3340,0,3030,6119,2009
20492,670000.0,2.0,2.0,3.0,0,3,3,8,1500,0,1360,1527,2008
20493,953007.0,4.0,3.5,2.0,0,0,3,9,2480,640,1880,5092,2008
20494,399000.0,4.0,2.5,2.0,0,0,3,8,2480,0,2480,5632,2012
20495,399000.0,2.0,2.0,3.0,0,0,3,7,980,130,1110,1089,2008
20496,847093.0,4.0,2.75,2.0,0,0,3,10,2760,0,2760,6600,2014
20497,599950.0,3.0,2.5,3.0,0,0,3,8,1510,0,1530,1357,2014
20498,499000.0,3.0,2.5,2.0,0,0,3,8,1180,280,1380,1402,2007
20499,760000.0,4.0,2.75,2.0,0,2,3,9,3980,0,2100,105415,2006
20500,1699990.0,4.0,3.75,2.0,0,0,3,10,3320,0,1560,8240,2014
20501,1033890.0,4.0,3.25,2.0,0,0,3,9,3110,160,3600,5825,2014
20502,515000.0,4.0,2.5,2.0,0,0,3,9,2670,0,2880,8765,2006
20503,355000.0,3.0,2.25,2.0,0,0,3,7,1290,120,1445,1290,2004
20504,319900.0,4.0,2.75,2.0,0,0,3,7,2475,0,2166,4000,2014
20505,460000.0,3.0,3.5,2.0,0,0,3,8,1240,360,1500,4120,2006
20506,305000.0,2.0,1.0,2.0,0,0,3,7,1290,0,1290,2828,2008
20507,280000.0,3.0,2.5,2.0,0,0,3,8,1608,0,2009,5200,2012
20508,394950.0,2.0,2.25,2.0,0,0,3,8,1010,290,1430,1850,2011
20509,382000.0,4.0,3.5,2.0,0,0,3,8,1850,680,1470,6000,2014
